time,dataset,apnea_type,excerpt,file,test_acc,n_train,n_test,epochs
07/09/2021 14:00 PM,patchAllisterW,osa,10,results/results.csv,tensor(0.1000),168,42,15
07/09/2021 14:01 PM,patchAllisterW,osa,11,results/results.csv,tensor(0.0667),379,95,15
07/09/2021 14:02 PM,patchAllisterW,osa,11,results/results.csv,tensor(0.),379,95,15
07/09/2021 14:05 PM,patchAllisterW,osa,123,results/results.csv,tensor(0.),98,24,15
07/09/2021 14:08 PM,patchJeffB,osa,1,results/results.csv,tensor(0.),136,34,15
07/11/2021 21:29 PM,dreams,osa,1,results/results.csv,tensor(0.0781),510,128,15
07/11/2021 21:31 PM,dreams,osa,1,results/results.csv,tensor(0.0625),510,128,15
07/11/2021 21:32 PM,dreams,osa,2,results/results.csv,tensor(0.),568,142,15
07/11/2021 21:33 PM,dreams,osa,3,results/results.csv,tensor(0.),778,194,15
07/11/2021 21:35 PM,dreams,osa,4,results/results.csv,tensor(0.),1210,302,15
07/11/2021 21:35 PM,dreams,osa,5,results/results.csv,tensor(0.2857),1051,263,15
07/11/2021 21:36 PM,dreams,osa,6,results/results.csv,tensor(0.0417),606,152,15
07/11/2021 21:37 PM,dreams,osa,7,results/results.csv,tensor(0.),523,131,15
07/11/2021 21:38 PM,dreams,osa,8,results/results.csv,tensor(0.0741),107,27,15
07/11/2021 21:38 PM,dreams,osa,9,results/results.csv,tensor(0.0444),693,173,15
07/11/2021 21:39 PM,dreams,osa,10,results/results.csv,tensor(0.0513),669,167,15
07/11/2021 21:40 PM,dreams,osa,11,results/results.csv,tensor(0.0781),510,128,15
07/11/2021 22:03 PM,dreams,osa,1,results/results.csv,tensor(0.1406),510,128,15
07/11/2021 22:44 PM,dreams,osa,1,results/results.csv,tensor(0.0938),510,128,15
07/11/2021 22:46 PM,dreams,osa,1,results/results.csv,tensor(0.0938),510,128,15
07/11/2021 22:47 PM,dreams,osa,1,results/results.csv,tensor(0.1406),510,128,15
07/11/2021 22:51 PM,dreams,osa,2,results/results.csv,tensor(0.0714),568,142,15
07/11/2021 22:53 PM,dreams,osa,2,results/results.csv,tensor(0.2857),568,142,15
07/11/2021 22:55 PM,dreams,osa,1,results/results.csv,tensor(0.2969),510,128,15
07/11/2021 22:56 PM,dreams,osa,2,results/results.csv,tensor(0.2857),568,142,15
07/11/2021 23:01 PM,dreams,osa,1,results/results.csv,tensor(0.3125),510,128,15
07/11/2021 23:11 PM,dreams,osa,1,results/results.csv,tensor(0.4167),352,88,15
07/11/2021 23:14 PM,dreams,osa,1,results/results.csv,tensor(0.2083),352,88,15
07/11/2021 23:31 PM,dreams,osa,1,results/results.csv,tensor(0.0417),352,88,15
07/11/2021 23:34 PM,dreams,osa,1,results/results.csv,tensor(0.1250),352,88,15
07/11/2021 23:48 PM,dreams,osa,2,results/results.csv,tensor(0.),286,72,15
07/11/2021 23:57 PM,dreams,osa,2,results/results.csv,tensor(0.2083),96,24,15
07/12/2021 01:49 AM,dreams,osa,5,results/results.csv,tensor(0.3281),258,64,15
07/12/2021 01:52 AM,dreams,osa,5,results/results.csv,tensor(0.2609),184,46,15
07/12/2021 01:54 AM,dreams,osa,5,results/results.csv,tensor(0.1905),83,21,15
07/12/2021 01:56 AM,dreams,osa,5,results/results.csv,tensor(0.3333),83,21,15
07/12/2021 01:59 AM,dreams,osa,6,results/results.csv,tensor(0.6000),21,5,15
07/12/2021 02:01 AM,dreams,osa,6,results/results.csv,tensor(0.2500),158,40,15
07/12/2021 02:06 AM,dreams,osa,6,results/results.csv,tensor(0.5000),158,40,15
07/12/2021 02:08 AM,dreams,osa,7,results/results.csv,tensor(0.1613),379,95,15
07/12/2021 02:10 AM,dreams,osa,7,results/results.csv,tensor(0.4000),379,95,15
07/12/2021 02:14 AM,dreams,osa,9,results/results.csv,0.19181034,368,92,15
07/12/2021 02:17 AM,dreams,osa,9,results/results.csv,0.18606323,368,92,15
07/12/2021 02:19 AM,patchAllisterW,osa,123,results/results.csv,0.121527776,89,22,15
07/12/2021 02:24 AM,patchAllisterW,osa,6,results/results.csv,0.09166667,178,44,15
07/12/2021 02:25 AM,patchAllisterW,osa,6,results/results.csv,0.075,178,44,15
07/12/2021 02:27 AM,patchAllisterW,osa,8,results/results.csv,0.125,14,4,15
07/12/2021 02:31 AM,patchAllisterW,osa,10,results/results.csv,0.093112245,610,152,15
07/12/2021 02:34 AM,patchAllisterW,osa,11,results/results.csv,0.090015724,666,166,15
07/12/2021 02:38 AM,patchAllisterW,osa,12,results/results.csv,0.114224136,354,88,15
07/12/2021 02:41 AM,patchAllisterW,osa,12,results/results.csv,0.0862069,354,88,15
07/12/2021 02:45 AM,patchAllisterW,osa,12,results/results.csv,0.08405172,354,88,15
07/12/2021 02:47 AM,patchAllisterW,osa,12,results/results.csv,0.12284483,354,88,15
07/12/2021 02:49 AM,patchAllisterW,osa,12,results/results.csv,0.3125,354,88,15
07/12/2021 02:50 AM,patchAllisterW,osa,10,results/results.csv,0.21180557,610,152,15
07/12/2021 02:55 AM,patchAllisterW,osa,10,results/results.csv,0.7041666805744171,610,152,15
07/12/2021 02:56 AM,patchAllisterW,osa,10,results/results.csv,0.4444444179534912,74,18,15
07/12/2021 02:57 AM,patchAllisterW,osa,10,results/results.csv,0.7222222089767456,74,18,15
07/12/2021 02:58 AM,patchAllisterW,osa,10,results/results.csv,0.625,64,16,15
07/12/2021 02:58 AM,patchAllisterW,osa,10,results/results.csv,0.6875,64,16,10
07/12/2021 02:59 AM,patchAllisterW,osa,10,results/results.csv,0.5,57,14,10
07/12/2021 03:00 AM,patchAllisterW,osa,10,results/results.csv,0.7272727191448212,86,22,10
07/12/2021 03:01 AM,patchAllisterW,osa,10,results/results.csv,0.75,18,4,10
07/12/2021 03:02 AM,patchAllisterW,osa,10,results/results.csv,0.7142857015132904,85,21,10
07/12/2021 03:04 AM,patchAllisterW,osa,9,results/results.csv,0.5,256,64,15
07/12/2021 03:05 AM,patchAllisterW,osa,9,results/results.csv,0.5,6,2,15
07/12/2021 03:06 AM,patchAllisterW,osa,9,results/results.csv,0.6153846085071564,51,13,15
07/12/2021 03:06 AM,patchAllisterW,osa,9,results/results.csv,0.46875,130,32,15
07/12/2021 03:07 AM,patchAllisterW,osa,6,results/results.csv,0.3636363744735718,43,11,15
07/12/2021 03:08 AM,patchAllisterW,osa,6,results/results.csv,0.3636363744735718,43,11,15
07/12/2021 03:09 AM,patchAllisterW,osa,6,results/results.csv,0.45454543828964233,43,11,15
07/12/2021 03:11 AM,patchAllisterW,osa,6,results/results.csv,0.6812500059604645,187,47,15
07/12/2021 03:12 AM,patchAllisterW,osa,6,results/results.csv,0.5989583134651184,189,47,15
07/12/2021 03:12 AM,patchAllisterW,osa,6,results/results.csv,0.859375,140,35,15
07/12/2021 03:14 AM,patchAllisterW,osa,5,results/results.csv,0.0,6,2,15
07/12/2021 03:14 AM,patchAllisterW,osa,8,results/results.csv,0.4285714030265808,29,7,15
07/12/2021 03:16 AM,patchAllisterW,osa,9,results/results.csv,0.699999988079071,39,10,15
07/12/2021 03:17 AM,patchAllisterW,osa,11,results/results.csv,0.7857142835855484,110,28,15
07/12/2021 03:17 AM,patchAllisterW,osa,12,results/results.csv,0.7142857015132904,29,7,15
07/12/2021 03:19 AM,patchAllisterW,osa,12,results/results.csv,0.8020833283662796,262,65,15
07/12/2021 03:21 AM,patchAllisterW,osa,12,results/results.csv,0.6363636255264282,88,22,15
07/12/2021 03:22 AM,patchAllisterW,osa,12,results/results.csv,0.7633928507566452,240,60,15
07/12/2021 03:24 AM,patchAllisterW,osa,11,results/results.csv,0.8255208283662796,431,108,15
07/12/2021 03:26 AM,patchAllisterW,osa,8,results/results.csv,0.75,18,4,15
07/12/2021 03:26 AM,patchAllisterW,osa,8,results/results.csv,0.3333333134651184,13,3,15
07/12/2021 03:27 AM,patchAllisterW,osa,5,results/results.csv,0.5,25,6,15
07/12/2021 03:27 AM,patchAllisterW,osa,3,results/results.csv,0.0,5,1,15
07/12/2021 03:28 AM,patchAllisterW,osa,3,results/results.csv,1.0,5,1,15
07/12/2021 03:28 AM,patchAllisterW,osa,3,results/results.csv,0.0,5,1,15
07/12/2021 03:29 AM,patchAllisterW,osa,1,results/results.csv,0.75,18,4,15
07/12/2021 03:30 AM,dreams,osa,1,results/results.csv,0.8499999940395355,82,20,15
07/12/2021 03:31 AM,dreams,osa,1,results/results.csv,0.71875,128,32,15
07/12/2021 03:32 AM,dreams,osa,1,results/results.csv,0.734375,176,44,15
07/12/2021 03:32 AM,dreams,osa,1,results/results.csv,0.78125,258,64,15
07/12/2021 03:33 AM,dreams,osa,1,results/results.csv,0.8214285671710968,112,28,15
07/12/2021 03:36 AM,dreams,osa,1,results/results.csv,0.9375,170,42,15
07/12/2021 03:40 AM,dreams,osa,2,results/results.csv,0.9033653885126114,563,141,15
07/12/2021 03:42 AM,dreams,osa,3,results/results.csv,0.6761363744735718,173,43,15
07/12/2021 03:44 AM,dreams,osa,3,results/results.csv,0.8333333283662796,122,30,15
07/12/2021 03:46 AM,dreams,osa,4,results/results.csv,0.9682459682226181,253,63,15
07/12/2021 03:48 AM,dreams,osa,5,results/results.csv,0.8181818127632141,90,22,15
07/12/2021 03:51 AM,dreams,osa,5,results/results.csv,0.8333333283662796,118,30,15
07/12/2021 03:55 AM,dreams,osa,5,results/results.csv,0.8666666597127914,118,30,15
07/12/2021 03:57 AM,dreams,osa,5,results/results.csv,0.7999999970197678,118,30,15
07/12/2021 04:00 AM,dreams,osa,5,results/results.csv,0.8965517207980156,117,29,15
07/12/2021 04:03 AM,dreams,osa,5,results/results.csv,0.8275862038135529,117,29,15
07/12/2021 04:08 AM,dreams,osa,5,results/results.csv,0.9655172415077686,115,29,15
07/12/2021 04:11 AM,dreams,osa,5,results/results.csv,0.7586206942796707,115,29,15
07/12/2021 04:13 AM,dreams,osa,5,results/results.csv,0.8697916716337204,1481,370,15
07/12/2021 04:16 AM,dreams,osa,5,results/results.csv,0.7872596085071564,234,58,15
07/12/2021 04:18 AM,dreams,osa,5,results/results.csv,0.8854166641831398,264,66,15
07/12/2021 04:21 AM,dreams,osa,6,results/results.csv,0.6870039403438568,840,210,15
07/12/2021 04:22 AM,dreams,osa,6,results/results.csv,0.59375,194,48,15
07/12/2021 04:24 AM,dreams,osa,6,results/results.csv,0.6899999976158142,550,138,15
07/12/2021 04:27 AM,dreams,osa,6,results/results.csv,0.699999988079071,526,132,15
07/12/2021 04:30 AM,dreams,osa,6,results/results.csv,0.763888880610466,378,94,15
07/12/2021 04:32 AM,dreams,osa,7,results/results.csv,0.7999999970197678,523,131,15
07/12/2021 04:35 AM,dreams,osa,8,results/results.csv,0.6666666567325592,61,15,15
07/12/2021 04:36 AM,dreams,osa,9,results/results.csv,0.8043831139802933,812,203,15
07/12/2021 04:38 AM,dreams,osa,9,results/results.csv,0.7102272808551788,555,139,15
07/12/2021 04:40 AM,dreams,osa,9,results/results.csv,0.8391203582286835,619,155,15
07/12/2021 04:41 AM,dreams,osa,9,results/results.csv,0.8181818127632141,90,22,15
07/12/2021 04:41 AM,dreams,osa,9,results/results.csv,0.5789473652839661,75,19,15
07/12/2021 04:43 AM,dreams,osa,9,results/results.csv,0.78125,158,40,15
07/12/2021 04:44 AM,dreams,osa,9,results/results.csv,0.9125000014901161,524,131,15
07/12/2021 04:48 AM,dreams,osa,9,results/results.csv,0.7916666716337204,384,96,15
07/12/2021 04:51 AM,dreams,osa,9,results/results.csv,0.8861607164144516,438,110,15
07/12/2021 04:52 AM,patchAllisterW,osa,123,results/results.csv,0.6071428656578064,113,28,15
07/12/2021 04:53 AM,patchAllisterW,osa,123,results/results.csv,0.8888888880610466,72,18,15
07/12/2021 04:55 AM,patchAllisterW,osa,4,results/results.csv,0.0,11,3,15
07/12/2021 04:55 AM,patchAllisterW,osa,4,results/results.csv,0.0,5,1,15
07/12/2021 04:56 AM,patchAllisterW,osa,5,results/results.csv,1.0,3,1,15
07/12/2021 04:57 AM,patchAllisterW,osa,6,results/results.csv,0.6785714328289032,186,46,15
07/12/2021 05:03 AM,patchAllisterW,osa,10,results/results.csv,0.8571428507566452,403,101,15
07/12/2021 05:05 AM,patchAllisterW,osa,10,results/results.csv,0.8078703731298447,560,140,15
07/12/2021 05:06 AM,patchAllisterW,osa,10,results/results.csv,0.7407407462596893,560,140,15
07/12/2021 05:08 AM,patchAllisterW,osa,10,results/results.csv,0.8046875,473,118,15
07/12/2021 05:11 AM,patchAllisterW,osa,11,results/results.csv,0.8158482164144516,506,126,15
07/12/2021 05:12 AM,patchAllisterW,osa,11,results/results.csv,0.6971153914928436,115,29,15
07/12/2021 05:13 AM,patchAllisterW,osa,11,results/results.csv,0.8562500029802322,586,146,15
07/12/2021 05:15 AM,patchAllisterW,osa,11,results/results.csv,0.883333332836628,166,42,15
07/12/2021 05:18 AM,patchAllisterW,osa,11,results/results.csv,0.7270833253860474,339,85,15
07/12/2021 05:20 AM,patchAllisterW,osa,11,results/results.csv,0.6916666626930237,339,85,15
07/12/2021 05:21 AM,patchAllisterW,osa,11,results/results.csv,0.5333333313465118,339,85,15
07/12/2021 05:22 AM,patchAllisterW,osa,12,results/results.csv,0.41874998807907104,104,26,15
07/12/2021 05:23 AM,patchAllisterW,osa,12,results/results.csv,0.78125,75,19,15
07/12/2021 05:25 AM,patchAllisterW,osa,12,results/results.csv,0.7083333134651184,282,70,15
07/12/2021 05:27 AM,patchJeffB,osa,1,results/results.csv,0.6428571343421936,54,14,15
07/12/2021 05:27 AM,patchJeffB,osa,1,results/results.csv,0.6666666567325592,35,9,15
07/12/2021 05:28 AM,patchJeffB,osa,1,results/results.csv,0.5555555522441864,35,9,15
07/12/2021 05:28 AM,patchJeffB,osa,1,results/results.csv,0.8333333283662796,46,12,15
07/12/2021 05:32 AM,patchJeffB,osa,1,results/results.csv,0.8333333283662796,46,12,15
07/12/2021 05:38 AM,dreams,osa,2,results/results.csv,0.7356481552124023,573,143,15
07/12/2021 05:43 AM,dreams,osa,8,results/results.csv,0.7736111283302307,1146,287,15
07/12/2021 05:44 AM,dreams,osa,11,results/results.csv,0.7625000029802322,211,53,15
07/12/2021 05:46 AM,dreams,osa,11,results/results.csv,0.5994318127632141,107,27,15
07/12/2021 05:47 AM,dreams,osa,11,results/results.csv,0.7582417577505112,796,199,15
07/12/2021 05:49 AM,dreams,osa,11,results/results.csv,0.7590909004211426,660,165,15
07/12/2021 05:52 AM,patchJeffB,osa,1,results/results.csv,0.45454543828964233,45,11,15
07/12/2021 11:25 AM,dreams,osa,8,results/results.csv,0.6577380895614624,349,87,15
07/12/2021 12:29 PM,dreams,osa,3,results/results.csv,0.738095223903656,170,42,15
07/12/2021 12:31 PM,dreams,osa,3,results/results.csv,0.8333333283662796,74,18,15
07/12/2021 12:33 PM,dreams,osa,2,results/results.csv,0.5,40,10,15
07/12/2021 12:37 PM,dreams,osa,3,results/results.csv,0.7271012961864471,885,221,15
07/12/2021 12:56 PM,dreams,osa,3,results/results.csv,0.8837209269404411,173,43,15
07/12/2021 12:58 PM,dreams,osa,3,results/results.csv,0.7378472089767456,525,131,15
07/12/2021 13:01 PM,dreams,osa,3,results/results.csv,0.6853918433189392,507,127,15
07/12/2021 13:03 PM,dreams,osa,3,results/results.csv,0.7204861044883728,538,134,15
07/12/2021 13:05 PM,dreams,osa,1,results/results.csv,0.7407407462596893,214,54,15
07/12/2021 13:13 PM,dreams,osa,1,results/results.csv,0.6666666567325592,214,54,15
07/12/2021 14:56 PM,dreams,osa,1,results/results.csv,0.5909090936183929,176,44,15
07/12/2021 14:57 PM,dreams,osa,1,results/results.csv,0.6818181872367859,176,44,15
07/12/2021 21:19 PM,dreams,osa,1Box,results/results.csv,0.9427083320915699,306,76,15
07/12/2021 21:22 PM,dreams,osa,1Box,results/results.csv,0.9765625,306,76,15
07/12/2021 21:23 PM,dreams,osa,1Box,results/results.csv,0.6458333134651184,306,76,15
07/12/2021 21:32 PM,dreams,osa,1Box,results/results.csv,0.96875,306,76,15
07/12/2021 21:33 PM,dreams,osa,1Box,results/results.csv,0.9375,306,76,15
07/12/2021 21:34 PM,dreams,osa,2Box,results/results.csv,0.8125,104,26,15
07/12/2021 21:36 PM,dreams,osa,3Box,results/results.csv,0.9296875,537,134,15
07/12/2021 21:37 PM,dreams,osa,4Box,results/results.csv,0.8392857164144516,474,119,15
07/12/2021 21:38 PM,dreams,osa,5Box,results/results.csv,0.9017857164144516,493,123,15
07/12/2021 21:42 PM,dreams,osa,6Box,results/results.csv,0.875,101,25,20
07/12/2021 21:44 PM,dreams,osa,7Box,results/results.csv,0.9479166679084301,427,107,20
07/12/2021 21:47 PM,dreams,osa,9Box,results/results.csv,0.8333333283662796,199,50,20
07/12/2021 21:49 PM,dreams,osa,9Box,results/results.csv,0.875,199,50,30
07/12/2021 22:10 PM,dreams,osa,1,results/results.csv,nan,152,38,15
07/12/2021 22:22 PM,dreams,osa,1,results/results.csv,nan,213,53,15
07/12/2021 22:39 PM,dreams,osa,3,results/results.csv,nan,86,22,15
07/12/2021 22:42 PM,dreams,osa,1,results/results.csv,0.71875,294,74,15
07/12/2021 22:43 PM,dreams,osa,1,results/results.csv,nan,219,55,15
07/12/2021 22:45 PM,dreams,osa,1,results/results.csv,0.6875,219,55,15
07/12/2021 22:53 PM,dreams,osa,1,results/results.csv,0.71875,181,45,15
07/12/2021 22:56 PM,dreams,osa,1,results/results.csv,0.5,102,26,15
07/12/2021 22:57 PM,dreams,osa,1,results/results.csv,0.7291666567325592,219,55,15
07/12/2021 23:01 PM,dreams,osa,1,results/results.csv,0.979166666045785,219,55,15
07/12/2021 23:03 PM,dreams,osa,3,results/results.csv,0.9453125,522,130,15
07/12/2021 23:15 PM,dreams,osa,1,results/results.csv,0.9166666641831398,219,55,15
07/12/2021 23:20 PM,dreams,osa,4,results/results.csv,0.71875,266,66,15
07/12/2021 23:22 PM,dreams,osa,5,results/results.csv,0.875,707,177,15
07/12/2021 23:24 PM,dreams,osa,6,results/results.csv,0.9375,66,16,15
07/12/2021 23:26 PM,dreams,osa,7,results/results.csv,0.7125000059604645,334,84,15
07/12/2021 23:30 PM,dreams,osa,9,results/results.csv,0.90625,144,36,15
07/13/2021 01:27 AM,dreams,osa,1,results/results.csv,0.7083333432674408,219,55,30
07/13/2021 01:28 AM,dreams,osa,2,results/results.csv,nan,48,12,30
07/13/2021 01:30 AM,dreams,osa,3,results/results.csv,0.671875,522,130,30
07/13/2021 01:32 AM,dreams,osa,4,results/results.csv,0.703125,266,66,30
07/13/2021 01:34 AM,dreams,osa,5,results/results.csv,0.7215909063816071,707,177,30
07/13/2021 01:35 AM,dreams,osa,6,results/results.csv,0.4375,66,16,30
07/13/2021 01:36 AM,dreams,osa,7,results/results.csv,0.7750000059604645,334,84,30
07/13/2021 12:58 PM,dreams,osa,1,results/results.csv,0.7916666716337204,219,55,30
07/13/2021 13:02 PM,mit,osa,37Box,results/results.csv,0.8258928507566452,941,235,15
07/13/2021 13:09 PM,dublin,osa,3Box,results/results.csv,nan,58,14,15
07/13/2021 13:25 PM,dublin,osa,6Box,results/results.csv,1.0,94,24,15
07/13/2021 13:25 PM,dublin,osa,7Box,results/results.csv,nan,29,7,15
07/13/2021 13:26 PM,dublin,osa,9Box,results/results.csv,nan,22,6,15
07/13/2021 13:26 PM,dublin,osa,12Box,results/results.csv,0.9375,64,16,15
07/13/2021 13:45 PM,dublin,osa,25Box,results/results.csv,0.71875,280,70,15
07/13/2021 13:46 PM,dublin,osa,27Box,results/results.csv,0.8375000059604645,686,172,15
07/13/2021 13:47 PM,dublin,osa,28Box,results/results.csv,0.734375,312,78,15
07/13/2021 13:51 PM,mit,osa,37Box,results/results.csv,0.8169642835855484,941,235,15
07/13/2021 13:53 PM,mit,osa,61Box,results/results.csv,0.9125000014901161,370,92,15
07/13/2021 14:01 PM,dublin,osa,3Box,results/results.csv,0.859375,559,140,15
07/13/2021 14:02 PM,dublin,osa,12Box,results/results.csv,0.7708333283662796,243,61,15
07/13/2021 14:06 PM,dublin,osa,12Box,results/results.csv,0.7916666716337204,243,61,30
07/13/2021 14:11 PM,patchAllisterW,osa,11Box,results/results.csv,0.65625,265,66,15
07/13/2021 14:15 PM,patchAllisterW,osa,11Box,results/results.csv,0.734375,265,66,15
07/13/2021 14:20 PM,dublin,osa,3Box,results/results.csv,0.6875,559,140,15
07/13/2021 16:41 PM,dreams,osa,1,results/results.csv,nan,30,8,15
07/13/2021 16:43 PM,dreams,osa,3,results/results.csv,nan,40,10,15
07/13/2021 16:46 PM,dreams,osa,3,results/results.csv,nan,40,10,15
07/13/2021 16:48 PM,dreams,osa,5,results/results.csv,0.875,86,22,15
07/13/2021 16:49 PM,dreams,osa,7,results/results.csv,0.96875,149,37,15
07/13/2021 16:50 PM,dreams,osa,9,results/results.csv,0.9375,152,38,15
07/13/2021 16:52 PM,dreams,osa,10,results/results.csv,0.7750000059604645,365,91,15
07/13/2021 16:53 PM,dreams,osa,2,results/results.csv,nan,48,12,15
07/13/2021 16:57 PM,dreams,osa,2,results/results.csv,nan,48,12,15
07/13/2021 17:00 PM,dreams,osa,1,results/results.csv,0.875,78,20,15
07/13/2021 17:05 PM,dreams,osa,7,results/results.csv,0.9166666641831398,391,98,15
07/13/2021 17:06 PM,dreams,osa,9,results/results.csv,0.9375,144,36,15
07/13/2021 17:15 PM,dreams,osa,1,results/results.csv,0.8541666716337204,219,55,15
07/13/2021 17:19 PM,dreams,osa,2,results/results.csv,nan,48,12,15
07/13/2021 17:23 PM,dreams,osa,3,results/results.csv,0.9090909063816071,735,184,15
07/13/2021 17:26 PM,dreams,osa,4,results/results.csv,0.890625,266,66,15
07/13/2021 17:33 PM,dreams,osa,1,results/results.csv,0.8958333358168602,219,55,15
07/13/2021 17:39 PM,dreams,osa,1,results/results.csv,0.8333333283662796,219,55,15
07/13/2021 17:42 PM,dreams,osa,3,results/results.csv,0.9431818164885044,735,184,15
07/13/2021 17:45 PM,dreams,osa,5,results/results.csv,0.90625,828,207,15
07/13/2021 17:47 PM,dreams,osa,7,results/results.csv,0.9624999985098839,334,84,15
07/13/2021 17:49 PM,dreams,osa,9,results/results.csv,0.96875,144,36,15
07/13/2021 17:51 PM,dreams,osa,4,results/results.csv,0.921875,266,66,15
07/13/2021 17:59 PM,dreams,osa,1,results/results.csv,0.8333333283662796,219,55,15
07/13/2021 18:01 PM,dreams,osa,3,results/results.csv,0.9261363670229912,735,184,15
07/13/2021 18:02 PM,dreams,osa,1,results/results.csv,0.8958333358168602,219,55,15
07/13/2021 21:48 PM,dreams,osa,1,results/results.csv,0.8541666716337204,250,62,15
07/13/2021 21:51 PM,dreams,osa,3,results/results.csv,0.7777777761220932,632,158,15
07/13/2021 21:54 PM,dreams,osa,5,results/results.csv,0.8571428507566452,942,236,15
07/13/2021 21:57 PM,dreams,osa,7,results/results.csv,0.8624999970197678,334,84,15
07/13/2021 22:30 PM,dreams,osa,9,results/results.csv,0.875,144,36,15
07/16/2021 13:32 PM,patchAllisterW,osa,11Box,results/results.csv,0.609375,257,64,15
07/16/2021 13:38 PM,mit,osa,61Box,results/results.csv,0.8624999970197678,370,92,15
07/16/2021 13:40 PM,mit,osa,37Box,results/results.csv,0.8348214328289032,941,235,15
07/16/2021 13:47 PM,dublin,osa,3Box,results/results.csv,0.7890625,559,140,20
07/16/2021 14:02 PM,patchAllisterW,osa,11Box,results/results.csv,0.734375,290,72,15
07/16/2021 14:03 PM,patchAllisterW,osa,11Box,results/results.csv,0.84375,290,72,10
07/16/2021 14:03 PM,patchAllisterW,osa,11Box,results/results.csv,0.828125,290,72,7
07/16/2021 14:04 PM,patchAllisterW,osa,11Box,results/results.csv,0.875,290,72,7
07/16/2021 14:04 PM,patchAllisterW,osa,11Box,results/results.csv,0.71875,257,64,7
07/16/2021 14:05 PM,patchAllisterW,osa,11Box,results/results.csv,0.703125,257,64,9
07/16/2021 14:05 PM,patchAllisterW,osa,11Box,results/results.csv,0.859375,290,72,9
07/16/2021 14:05 PM,patchAllisterW,osa,11Box,results/results.csv,0.78125,290,72,15
07/16/2021 14:08 PM,patchAllisterW,osa,11Box,results/results.csv,0.71875,255,64,8
07/16/2021 14:09 PM,patchAllisterW,osa,11Box,results/results.csv,0.84375,255,64,8
07/16/2021 14:13 PM,patchAllisterW,osa,11Box,results/results.csv,0.78125,255,64,8
07/16/2021 14:14 PM,patchAllisterW,osa,11Box,results/results.csv,0.828125,255,64,15
07/16/2021 14:14 PM,patchAllisterW,osa,11Box,results/results.csv,0.84375,255,64,20
07/16/2021 14:16 PM,patchAllisterW,osa,11Box,results/results.csv,0.875,255,64,20
07/16/2021 14:19 PM,patchAllisterW,osa,11Box,results/results.csv,0.859375,255,64,10
07/16/2021 14:20 PM,patchAllisterW,osa,11Box,results/results.csv,0.765625,255,64,10
07/16/2021 14:20 PM,patchAllisterW,osa,11Box,results/results.csv,0.8125,255,64,10
07/16/2021 14:21 PM,patchAllisterW,osa,11Box,results/results.csv,0.796875,255,64,39
07/16/2021 14:23 PM,patchAllisterW,osa,11Box,results/results.csv,0.703125,255,64,20
07/16/2021 14:59 PM,patchAllisterW,osa,11,results/results.csv,nan,86,22,10
07/16/2021 18:03 PM,dreams,osa,3,results/results.csv,0.90625,534,133,13
07/16/2021 18:04 PM,patchAllisterW,osa,11,results/results.csv,nan,155,39,10
07/16/2021 18:08 PM,patchAllisterW,osa,11,results/results.csv,0.78125,155,39,10
07/16/2021 18:09 PM,patchAllisterW,osa,5,results/results.csv,nan,8,2,10
07/16/2021 18:10 PM,patchAllisterW,osa,9,results/results.csv,0.75,62,16,10
07/16/2021 18:11 PM,patchAllisterW,osa,9,results/results.csv,0.9375,198,50,10
07/16/2021 18:12 PM,patchAllisterW,osa,9,results/results.csv,1.0,198,50,10
07/16/2021 18:15 PM,patchAllisterW,osa,11,results/results.csv,1.0,387,97,10
07/16/2021 18:19 PM,patchAllisterW,osa,11,results/results.csv,1.0,387,97,5
07/16/2021 18:29 PM,patchAllisterW,osa,10,results/results.csv,1.0,426,106,5
07/16/2021 18:34 PM,patchAllisterW,osa,10,results/results.csv,1.0,426,106,5
07/16/2021 18:37 PM,patchAllisterW,osa,11,results/results.csv,0.84375,155,39,5
07/16/2021 18:39 PM,dreams,osa,3,results/results.csv,0.8671875,535,134,5
07/16/2021 18:42 PM,dreams,osa,3,results/results.csv,0.9453125,535,134,5
07/16/2021 18:42 PM,patchAllisterW,osa,1,results/results.csv,nan,20,5,11
07/16/2021 18:44 PM,patchAllisterW,osa,11,results/results.csv,1.0,155,39,10
07/16/2021 18:47 PM,patchAllisterW,osa,8,results/results.csv,nan,11,3,10
07/16/2021 18:48 PM,patchAllisterW,osa,9,results/results.csv,0.9375,62,16,10
07/16/2021 18:49 PM,patchAllisterW,osa,123,results/results.csv,1.0,66,16,10
07/16/2021 19:02 PM,mit,osa,37,results/results.csv,0.9583333320915699,118,30,10
07/16/2021 19:07 PM,patchAllisterW,osa,8,results/results.csv,nan,11,3,10
07/16/2021 19:07 PM,patchAllisterW,osa,9,results/results.csv,1.0,62,16,10
07/16/2021 19:12 PM,patchAllisterW,osa,9,results/results.csv,0.9375,85,21,10
07/16/2021 19:13 PM,patchAllisterW,osa,10,results/results.csv,0.9624999985098839,336,84,10
07/16/2021 19:16 PM,patchAllisterW,osa,10,results/results.csv,1.0,336,84,10
07/16/2021 19:17 PM,patchAllisterW,osa,12,results/results.csv,0.974999999627471,187,47,10
07/16/2021 20:24 PM,patchAllisterW,osa,123,results/results.csv,nan,76,19,10
07/16/2021 20:25 PM,patchAllisterW,osa,6,results/results.csv,nan,111,28,10
07/16/2021 20:27 PM,patchAllisterW,osa,6,results/results.csv,0.5416666567325592,111,28,10
